# Actuation disk source
# Time              # Uref              # Cp                # Ct                # a                 # T                 # diskDir           
45                  (1.028252800967e+01 6.390213963168e-02 -8.964719191443e-02)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	6.663151320207e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
46                  (1.029856852772e+01 6.507669334675e-02 -9.240202013136e-02)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	6.683956274871e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
47                  (1.031550767811e+01 6.633893035210e-02 -9.512271309427e-02)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	6.705961984339e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
48                  (1.033330027761e+01 6.762234707039e-02 -9.778185149863e-02)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	6.729115357005e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
49                  (1.035193380631e+01 6.884088055229e-02 -1.004063525189e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	6.753405799176e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
50                  (1.037143914057e+01 6.997039940641e-02 -1.030425034182e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	6.778879597943e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
51                  (1.039188387305e+01 7.104944264591e-02 -1.057111246540e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	6.805631715629e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
52                  (1.041334908178e+01 7.212831806035e-02 -1.084020869826e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	6.833775829075e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
53                  (1.043589073101e+01 7.322053715752e-02 -1.110938120585e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	6.863393832970e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
54                  (1.045952068416e+01 7.430511786475e-02 -1.137715940743e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	6.894510542144e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
55                  (1.048424666933e+01 7.534389467452e-02 -1.164366614289e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	6.927145892797e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
56                  (1.051009178903e+01 7.630330939922e-02 -1.191064160747e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	6.961340735947e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
57                  (1.053709171357e+01 7.719294249079e-02 -1.217863781419e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	6.997153382100e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
58                  (1.056530287954e+01 7.803748877117e-02 -1.244715391255e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	7.034670774834e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
59                  (1.059478052535e+01 7.884403249258e-02 -1.271564431862e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	7.073979598291e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
60                  (1.062555650609e+01 7.960254514859e-02 -1.298389656103e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	7.115136630673e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
61                  (1.065764890358e+01 8.029409958354e-02 -1.325241559051e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	7.158181269986e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
62                  (1.069114535235e+01 8.087714260078e-02 -1.352430583273e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	7.203247579183e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
63                  (1.072609451966e+01 8.134685771160e-02 -1.380001684787e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	7.250419135751e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
64                  (1.076253523641e+01 8.171441667922e-02 -1.407974050769e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	7.299767812005e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
65                  (1.080050635364e+01 8.199043061383e-02 -1.436307065184e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	7.351367047840e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
66                  (1.084004085180e+01 8.216787914456e-02 -1.464985630193e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	7.405283876863e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
67                  (1.088116452970e+01 8.223837892376e-02 -1.493998337320e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	7.461577051950e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
68                  (1.092381604705e+01 8.222280009231e-02 -1.523128101309e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	7.520186828281e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
69                  (1.096796585144e+01 8.209854931009e-02 -1.552538753839e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	7.581096992472e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
70                  (1.101645760280e+01 8.179963638530e-02 -1.582685710249e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	7.648280523251e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
71                  (1.106638182832e+01 8.121675339171e-02 -1.614679765678e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	7.717758333906e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
72                  (1.111762758169e+01 8.043189401988e-02 -1.648124202413e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	7.789401999272e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
73                  (1.117019798133e+01 7.962044718258e-02 -1.681405098172e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	7.863241517154e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
74                  (1.122412850958e+01 7.891400548211e-02 -1.712892424402e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	7.939353415435e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
75                  (1.127941398555e+01 7.834554267599e-02 -1.741725732829e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	8.017758064730e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
76                  (1.133596105007e+01 7.787683123488e-02 -1.767949596057e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	8.098350398598e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
77                  (1.139359924859e+01 7.747118812615e-02 -1.792008046315e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	8.180912608066e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
78                  (1.145214021101e+01 7.714023730544e-02 -1.814126093151e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	8.265196571784e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
79                  (1.151143827703e+01 7.694144291834e-02 -1.834016474547e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	8.351010932124e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
80                  (1.157142257930e+01 7.694903483936e-02 -1.850932524351e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	8.438269306735e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
81                  (1.163207518928e+01 7.722120166375e-02 -1.863987595869e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	8.526960975122e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
