# bins        : 20
# start       : 2.016667e+00
# end         : 5.152220e+00
# delta       : 1.567777e-01
# direction   : (1.000000e+00 0.000000e+00 0.000000e+00)
# x co-ords  :	2.173444e+00	2.330222e+00	2.487000e+00	2.643777e+00	2.800555e+00	2.957333e+00	3.114110e+00	3.270888e+00	3.427666e+00	3.584443e+00	3.741221e+00	3.897999e+00	4.054776e+00	4.211554e+00	4.368332e+00	4.525109e+00	4.681887e+00	4.838665e+00	4.995442e+00	5.152220e+00
# y co-ords  :	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
# z co-ords  :	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
#
# Time        	total_0_x total_0_y total_0_z	internal_0_x internal_0_y internal_0_z	normal_0_x normal_0_y normal_0_z	tangenial_0_x tangenial_0_y tangenial_0_z	total_1_x total_1_y total_1_z	internal_1_x internal_1_y internal_1_z	normal_1_x normal_1_y normal_1_z	tangenial_1_x tangenial_1_y tangenial_1_z	total_2_x total_2_y total_2_z	internal_2_x internal_2_y internal_2_z	normal_2_x normal_2_y normal_2_z	tangenial_2_x tangenial_2_y tangenial_2_z	total_3_x total_3_y total_3_z	internal_3_x internal_3_y internal_3_z	normal_3_x normal_3_y normal_3_z	tangenial_3_x tangenial_3_y tangenial_3_z	total_4_x total_4_y total_4_z	internal_4_x internal_4_y internal_4_z	normal_4_x normal_4_y normal_4_z	tangenial_4_x tangenial_4_y tangenial_4_z	total_5_x total_5_y total_5_z	internal_5_x internal_5_y internal_5_z	normal_5_x normal_5_y normal_5_z	tangenial_5_x tangenial_5_y tangenial_5_z	total_6_x total_6_y total_6_z	internal_6_x internal_6_y internal_6_z	normal_6_x normal_6_y normal_6_z	tangenial_6_x tangenial_6_y tangenial_6_z	total_7_x total_7_y total_7_z	internal_7_x internal_7_y internal_7_z	normal_7_x normal_7_y normal_7_z	tangenial_7_x tangenial_7_y tangenial_7_z	total_8_x total_8_y total_8_z	internal_8_x internal_8_y internal_8_z	normal_8_x normal_8_y normal_8_z	tangenial_8_x tangenial_8_y tangenial_8_z	total_9_x total_9_y total_9_z	internal_9_x internal_9_y internal_9_z	normal_9_x normal_9_y normal_9_z	tangenial_9_x tangenial_9_y tangenial_9_z	total_10_x total_10_y total_10_z	internal_10_x internal_10_y internal_10_z	normal_10_x normal_10_y normal_10_z	tangenial_10_x tangenial_10_y tangenial_10_z	total_11_x total_11_y total_11_z	internal_11_x internal_11_y internal_11_z	normal_11_x normal_11_y normal_11_z	tangenial_11_x tangenial_11_y tangenial_11_z	total_12_x total_12_y total_12_z	internal_12_x internal_12_y internal_12_z	normal_12_x normal_12_y normal_12_z	tangenial_12_x tangenial_12_y tangenial_12_z	total_13_x total_13_y total_13_z	internal_13_x internal_13_y internal_13_z	normal_13_x normal_13_y normal_13_z	tangenial_13_x tangenial_13_y tangenial_13_z	total_14_x total_14_y total_14_z	internal_14_x internal_14_y internal_14_z	normal_14_x normal_14_y normal_14_z	tangenial_14_x tangenial_14_y tangenial_14_z	total_15_x total_15_y total_15_z	internal_15_x internal_15_y internal_15_z	normal_15_x normal_15_y normal_15_z	tangenial_15_x tangenial_15_y tangenial_15_z	total_16_x total_16_y total_16_z	internal_16_x internal_16_y internal_16_z	normal_16_x normal_16_y normal_16_z	tangenial_16_x tangenial_16_y tangenial_16_z	total_17_x total_17_y total_17_z	internal_17_x internal_17_y internal_17_z	normal_17_x normal_17_y normal_17_z	tangenial_17_x tangenial_17_y tangenial_17_z	total_18_x total_18_y total_18_z	internal_18_x internal_18_y internal_18_z	normal_18_x normal_18_y normal_18_z	tangenial_18_x tangenial_18_y tangenial_18_z	total_19_x total_19_y total_19_z	internal_19_x internal_19_y internal_19_z	normal_19_x normal_19_y normal_19_z	tangenial_19_x tangenial_19_y tangenial_19_z
1              3.339296e+00 2.058110e-01 4.545750e-17 1.999121e-01 1.771157e-03 -4.741299e-19 1.923027e+00 1.755877e-01 -4.307060e-18 1.216357e+00 2.845215e-02 5.023869e-17 4.382239e+00 6.630365e-01 4.752046e-17 1.999121e-01 1.771157e-03 -4.741299e-19 2.032073e+00 6.144713e-01 -2.829211e-18 2.150254e+00 4.679406e-02 5.082380e-17 4.700803e+00 2.869942e-01 5.008121e-17 1.999121e-01 1.771157e-03 -4.741299e-19 1.537431e+00 2.753888e-01 -2.565572e-18 2.963459e+00 9.834214e-03 5.312091e-17 5.009087e+00 2.926320e-01 5.671553e-17 1.999121e-01 1.771157e-03 -4.741299e-19 1.575523e+00 2.708044e-01 -1.118056e-18 3.233652e+00 2.005645e-02 5.830771e-17 7.636111e+00 4.707701e-01 6.200526e-17 1.999121e-01 1.771157e-03 -4.741299e-19 3.803023e+00 6.655129e-01 8.004438e-19 3.633177e+00 -1.965139e-01 6.167895e-17 1.020636e+01 7.686990e-01 5.490630e-18 1.999121e-01 1.771157e-03 -4.741299e-19 5.927378e+00 1.325150e+00 2.238460e-18 4.079070e+00 -5.582220e-01 3.726300e-18 1.203719e+01 5.564484e-01 3.214330e-19 1.999121e-01 1.771157e-03 -4.741299e-19 7.225356e+00 1.122454e+00 2.761858e-18 4.611921e+00 -5.677769e-01 -1.966296e-18 1.380217e+01 4.959539e-01 -1.680622e-18 1.999121e-01 1.771157e-03 -4.741299e-19 8.245993e+00 9.056237e-01 5.604939e-19 5.356268e+00 -4.114410e-01 -1.766986e-18 1.577813e+01 7.042729e-01 8.930568e-19 1.999121e-01 1.771157e-03 -4.741299e-19 9.266290e+00 9.020088e-01 -1.659069e-18 6.311927e+00 -1.995071e-01 3.026256e-18 1.764766e+01 6.096914e-01 -2.808682e-18 1.999121e-01 1.771157e-03 -4.741299e-19 1.027161e+01 5.138030e-01 5.205255e-19 7.176139e+00 9.411729e-02 -2.855078e-18 1.884667e+01 5.929844e-01 -5.285030e-18 1.999121e-01 1.771157e-03 -4.741299e-19 1.047136e+01 4.244845e-01 5.205255e-19 8.175398e+00 1.667287e-01 -5.331425e-18 1.982137e+01 5.923060e-01 -2.815399e-18 1.999121e-01 1.771157e-03 -4.741299e-19 1.047136e+01 4.238061e-01 5.205255e-19 9.150096e+00 1.667287e-01 -2.861795e-18 2.079034e+01 6.078931e-01 -2.813779e-18 1.999121e-01 1.771157e-03 -4.741299e-19 1.047136e+01 4.393933e-01 5.205255e-19 1.011907e+01 1.667287e-01 -2.860174e-18 2.176543e+01 6.418899e-01 -2.813779e-18 1.999121e-01 1.771157e-03 -4.741299e-19 1.047136e+01 4.733900e-01 5.205255e-19 1.109416e+01 1.667287e-01 -2.860174e-18 2.276118e+01 6.968581e-01 -2.813788e-18 1.999121e-01 1.771157e-03 -4.741299e-19 1.047136e+01 5.283582e-01 5.205255e-19 1.208991e+01 1.667287e-01 -2.860183e-18 2.408040e+01 9.588855e-01 -2.567253e-19 1.999121e-01 1.771157e-03 -4.741299e-19 1.064746e+01 1.087916e+00 1.898073e-18 1.323303e+01 -1.308013e-01 -1.680668e-18 2.510540e+01 1.140111e+00 1.793352e-19 1.999121e-01 1.771157e-03 -4.741299e-19 1.084651e+01 1.532782e+00 3.626796e-18 1.405898e+01 -3.944422e-01 -2.973331e-18 2.612498e+01 1.333216e+00 -1.188166e-18 1.999121e-01 1.771157e-03 -4.741299e-19 1.108701e+01 1.944543e+00 5.798773e-18 1.483805e+01 -6.130984e-01 -6.512809e-18 2.696545e+01 1.493556e+00 -1.917435e-18 1.999121e-01 1.771157e-03 -4.741299e-19 1.127561e+01 2.228281e+00 7.843513e-18 1.548993e+01 -7.364965e-01 -9.286818e-18 2.830213e+01 1.599688e+00 -4.395227e-18 1.999121e-01 1.771157e-03 -4.741299e-19 1.237126e+01 2.258822e+00 7.331905e-18 1.573095e+01 -6.609057e-01 -1.125300e-17
2              4.180762e+00 3.695255e-01 -1.341395e-18 1.996545e-01 8.648695e-03 -7.039758e-19 2.546249e+00 3.093250e-01 -5.527674e-18 1.434859e+00 5.155175e-02 4.890255e-18 5.062274e+00 1.163365e+00 1.396673e-18 1.996545e-01 8.648695e-03 -7.039758e-19 2.699450e+00 1.082920e+00 -3.451415e-18 2.163170e+00 7.179587e-02 5.552063e-18 4.913674e+00 7.333299e-01 1.625128e-18 1.996545e-01 8.648695e-03 -7.039758e-19 1.893352e+00 6.964444e-01 -3.289899e-18 2.820667e+00 2.823677e-02 5.619003e-18 5.161214e+00 8.132160e-01 4.887006e-18 1.996545e-01 8.648695e-03 -7.039758e-19 1.933133e+00 7.677818e-01 -1.255433e-18 3.028427e+00 3.678546e-02 6.846415e-18 8.379553e+00 1.110884e+00 7.811492e-18 1.996545e-01 8.648695e-03 -7.039758e-19 4.869473e+00 1.164694e+00 1.444230e-18 3.310425e+00 -6.245855e-02 7.071238e-18 1.158753e+01 1.684308e+00 2.978469e-19 1.996545e-01 8.648695e-03 -7.039758e-19 7.747058e+00 1.996431e+00 3.477567e-18 3.640817e+00 -3.207715e-01 -2.475744e-18 1.398856e+01 1.473450e+00 1.760361e-19 1.996545e-01 8.648695e-03 -7.039758e-19 9.553526e+00 1.812731e+00 4.192003e-18 4.235380e+00 -3.479298e-01 -3.311992e-18 1.606390e+01 1.569854e+00 -2.647753e-18 1.996545e-01 8.648695e-03 -7.039758e-19 1.089829e+01 1.772403e+00 1.274115e-18 4.965951e+00 -2.111981e-01 -3.217893e-18 1.831522e+01 2.093200e+00 -4.383063e-18 1.996545e-01 8.648695e-03 -7.039758e-19 1.222189e+01 2.095913e+00 -1.624317e-18 5.893673e+00 -1.136194e-02 -2.054770e-18 2.045295e+01 2.142598e+00 -3.020521e-18 1.996545e-01 8.648695e-03 -7.039758e-19 1.349757e+01 1.844533e+00 1.135754e-18 6.755725e+00 2.894160e-01 -3.452299e-18 2.180224e+01 2.279471e+00 -3.378930e-18 1.996545e-01 8.648695e-03 -7.039758e-19 1.375400e+01 1.895305e+00 1.135754e-18 7.848581e+00 3.755169e-01 -3.810708e-18 2.282064e+01 2.416336e+00 -3.033153e-18 1.996545e-01 8.648695e-03 -7.039758e-19 1.375400e+01 2.032170e+00 1.135754e-18 8.866986e+00 3.755169e-01 -3.464931e-18 2.381646e+01 2.540642e+00 -3.033014e-18 1.996545e-01 8.648695e-03 -7.039758e-19 1.375400e+01 2.156476e+00 1.135754e-18 9.862806e+00 3.755169e-01 -3.464792e-18 2.482560e+01 2.653738e+00 -3.033014e-18 1.996545e-01 8.648695e-03 -7.039758e-19 1.375400e+01 2.269572e+00 1.135754e-18 1.087194e+01 3.755169e-01 -3.464792e-18 2.590308e+01 2.769913e+00 -3.032573e-18 1.996545e-01 8.648695e-03 -7.039758e-19 1.375400e+01 2.385748e+00 1.135754e-18 1.194943e+01 3.755169e-01 -3.464350e-18 2.716482e+01 3.155223e+00 -3.527723e-18 1.996545e-01 8.648695e-03 -7.039758e-19 1.385821e+01 3.064278e+00 1.856564e-18 1.310696e+01 8.229638e-02 -4.680311e-18 2.806264e+01 3.401491e+00 -3.545314e-18 1.996545e-01 8.648695e-03 -7.039758e-19 1.398035e+01 3.539486e+00 2.907630e-18 1.388264e+01 -1.466443e-01 -5.748969e-18 2.896827e+01 3.610871e+00 -3.310453e-18 1.996545e-01 8.648695e-03 -7.039758e-19 1.414531e+01 3.935118e+00 4.389503e-18 1.462331e+01 -3.328959e-01 -6.995980e-18 2.974139e+01 3.810976e+00 -2.669174e-18 1.996545e-01 8.648695e-03 -7.039758e-19 1.426994e+01 4.234136e+00 5.740764e-18 1.527180e+01 -4.318086e-01 -7.705963e-18 3.092683e+01 3.873994e+00 -3.535019e-18 1.996545e-01 8.648695e-03 -7.039758e-19 1.521003e+01 4.185199e+00 5.205216e-18 1.551714e+01 -3.198538e-01 -8.036258e-18
3              3.051335e+00 4.182612e-01 -1.240267e-18 1.991618e-01 1.719324e-02 -5.128239e-19 1.685858e+00 3.479212e-01 -3.833351e-18 1.166315e+00 5.314670e-02 3.105907e-18 3.615729e+00 1.180677e+00 1.557421e-19 1.991618e-01 1.719324e-02 -5.128239e-19 1.781283e+00 1.095466e+00 -2.540100e-18 1.635284e+00 6.801832e-02 3.208666e-18 3.404804e+00 1.103835e+00 1.888570e-19 1.991618e-01 1.719324e-02 -5.128239e-19 1.145246e+00 1.058996e+00 -2.690561e-18 2.060396e+00 2.764581e-02 3.392241e-18 3.542111e+00 1.332403e+00 1.968321e-18 1.991618e-01 1.719324e-02 -5.128239e-19 1.154162e+00 1.283013e+00 -1.419146e-18 2.188787e+00 3.219636e-02 3.900291e-18 5.794561e+00 1.719180e+00 4.142930e-18 1.991618e-01 1.719324e-02 -5.128239e-19 3.234680e+00 1.718678e+00 2.801054e-19 2.360719e+00 -1.669068e-02 4.375648e-18 8.084549e+00 2.292060e+00 7.451770e-19 1.991618e-01 1.719324e-02 -5.128239e-19 5.322394e+00 2.450953e+00 1.577131e-18 2.562993e+00 -1.760869e-01 -3.191305e-19 9.714796e+00 2.401899e+00 8.381824e-19 1.991618e-01 1.719324e-02 -5.128239e-19 6.563346e+00 2.584643e+00 2.010595e-18 2.952288e+00 -1.999373e-01 -6.595889e-19 1.105210e+01 2.788326e+00 -9.662963e-19 1.991618e-01 1.719324e-02 -5.128239e-19 7.395933e+00 2.876416e+00 1.924213e-19 3.457007e+00 -1.052832e-01 -6.458937e-19 1.251461e+01 3.521463e+00 -2.287825e-18 1.991618e-01 1.719324e-02 -5.128239e-19 8.209526e+00 3.468390e+00 -1.591169e-18 4.105926e+00 3.587965e-02 -1.838320e-19 1.390788e+01 3.860693e+00 -1.156072e-18 1.991618e-01 1.719324e-02 -5.128239e-19 8.984555e+00 3.583930e+00 8.153346e-20 4.724165e+00 2.595699e-01 -7.247812e-19 1.487225e+01 4.336161e+00 -1.246629e-18 1.991618e-01 1.719324e-02 -5.128239e-19 9.139258e+00 3.986781e+00 8.153346e-20 5.533829e+00 3.321862e-01 -8.153389e-19 1.560379e+01 4.744113e+00 -1.156545e-18 1.991618e-01 1.719324e-02 -5.128239e-19 9.139258e+00 4.394733e+00 8.153346e-20 6.265372e+00 3.321862e-01 -7.252549e-19 1.631369e+01 5.057165e+00 -1.156460e-18 1.991618e-01 1.719324e-02 -5.128239e-19 9.139258e+00 4.707786e+00 8.153346e-20 6.975267e+00 3.321862e-01 -7.251700e-19 1.703521e+01 5.278325e+00 -1.156460e-18 1.991618e-01 1.719324e-02 -5.128239e-19 9.139258e+00 4.928945e+00 8.153346e-20 7.696794e+00 3.321862e-01 -7.251700e-19 1.781659e+01 5.430820e+00 -1.156464e-18 1.991618e-01 1.719324e-02 -5.128239e-19 9.139258e+00 5.081441e+00 8.153346e-20 8.478170e+00 3.321862e-01 -7.251732e-19 1.876049e+01 5.754248e+00 -9.902839e-19 1.991618e-01 1.719324e-02 -5.128239e-19 9.248640e+00 5.623371e+00 8.720484e-19 9.312688e+00 1.136842e-01 -1.349508e-18 1.937396e+01 5.924430e+00 -6.050484e-19 1.991618e-01 1.719324e-02 -5.128239e-19 9.327879e+00 5.946967e+00 1.584114e-18 9.846918e+00 -3.973070e-02 -1.676338e-18 1.992507e+01 5.962086e+00 -4.491065e-19 1.991618e-01 1.719324e-02 -5.128239e-19 9.368045e+00 6.109626e+00 1.975931e-18 1.035787e+01 -1.647329e-01 -1.912214e-18 2.037383e+01 5.982731e+00 -4.642468e-19 1.991618e-01 1.719324e-02 -5.128239e-19 9.367108e+00 6.199064e+00 1.965767e-18 1.080756e+01 -2.335262e-01 -1.917190e-18 2.051887e+01 5.952344e+00 -7.085770e-19 1.991618e-01 1.719324e-02 -5.128239e-19 9.337719e+00 6.090029e+00 1.737165e-18 1.098198e+01 -1.548784e-01 -1.932918e-18
4              1.217094e+00 3.463640e-01 -7.636246e-20 1.985404e-01 2.886224e-02 -1.078257e-19 6.968971e-02 2.615375e-01 -6.317217e-19 9.488639e-01 5.596427e-02 6.631850e-19 1.537901e+00 7.739062e-01 -4.112672e-19 1.985404e-01 2.886224e-02 -1.078257e-19 5.788922e-02 6.779052e-01 -7.916482e-19 1.281471e+00 6.713875e-02 4.882067e-19 1.656271e+00 1.141504e+00 -7.022809e-19 1.985404e-01 2.886224e-02 -1.078257e-19 -1.105006e-01 1.078024e+00 -1.223567e-18 1.568231e+00 3.461731e-02 6.291116e-19 1.718341e+00 1.503805e+00 -8.830090e-19 1.985404e-01 2.886224e-02 -1.078257e-19 -1.370550e-01 1.437365e+00 -1.358125e-18 1.656855e+00 3.757783e-02 5.829416e-19 2.229129e+00 1.906113e+00 -7.870853e-19 1.985404e-01 2.886224e-02 -1.078257e-19 2.566621e-01 1.871766e+00 -1.523283e-18 1.773926e+00 5.484310e-03 8.440230e-19 2.823410e+00 2.251929e+00 -1.564342e-18 1.985404e-01 2.886224e-02 -1.078257e-19 7.195881e-01 2.321176e+00 -1.632627e-18 1.905282e+00 -9.810834e-02 1.761114e-19 3.231482e+00 2.642981e+00 -1.642900e-18 1.985404e-01 2.886224e-02 -1.078257e-19 8.426731e-01 2.730454e+00 -1.706463e-18 2.190269e+00 -1.163355e-01 1.713892e-19 3.522505e+00 3.228847e+00 -1.486722e-18 1.985404e-01 2.886224e-02 -1.078257e-19 7.546175e-01 3.245342e+00 -1.534941e-18 2.569347e+00 -4.535712e-02 1.560444e-19 3.922695e+00 3.955286e+00 -1.350040e-18 1.985404e-01 2.886224e-02 -1.078257e-19 6.563669e-01 3.865424e+00 -1.324883e-18 3.067787e+00 6.099937e-02 8.266851e-20 4.315566e+00 4.562690e+00 -1.504355e-18 1.985404e-01 2.886224e-02 -1.078257e-19 5.648592e-01 4.295363e+00 -1.523778e-18 3.552167e+00 2.384643e-01 1.272488e-19 4.948020e+00 5.254753e+00 -1.433863e-18 1.985404e-01 2.886224e-02 -1.078257e-19 5.604249e-01 4.924309e+00 -1.523778e-18 4.189055e+00 3.015813e-01 1.977406e-19 5.503398e+00 5.780531e+00 -1.504201e-18 1.985404e-01 2.886224e-02 -1.078257e-19 5.604249e-01 5.450088e+00 -1.523778e-18 4.744433e+00 3.015813e-01 1.274024e-19 6.041116e+00 6.165233e+00 -1.504254e-18 1.985404e-01 2.886224e-02 -1.078257e-19 5.604249e-01 5.834789e+00 -1.523778e-18 5.282150e+00 3.015813e-01 1.273489e-19 6.589733e+00 6.425360e+00 -1.504254e-18 1.985404e-01 2.886224e-02 -1.078257e-19 5.604249e-01 6.094917e+00 -1.523778e-18 5.830768e+00 3.015813e-01 1.273489e-19 7.188760e+00 6.555089e+00 -1.504249e-18 1.985404e-01 2.886224e-02 -1.078257e-19 5.604249e-01 6.224645e+00 -1.523778e-18 6.429795e+00 3.015813e-01 1.273547e-19 8.008902e+00 6.597460e+00 -6.392250e-19 1.985404e-01 2.886224e-02 -1.078257e-19 7.295566e-01 6.437558e+00 -3.605256e-19 7.080805e+00 1.310401e-01 -1.708737e-19 8.463391e+00 6.522269e+00 -2.597107e-20 1.985404e-01 2.886224e-02 -1.078257e-19 7.842695e-01 6.468885e+00 1.687409e-19 7.480581e+00 2.452190e-02 -8.688630e-20 8.807157e+00 6.307234e+00 -7.324072e-20 1.985404e-01 2.886224e-02 -1.078257e-19 7.450670e-01 6.341106e+00 -1.377802e-19 7.863549e+00 -6.273461e-02 1.723652e-19 9.073466e+00 6.135561e+00 -5.741185e-19 1.985404e-01 2.886224e-02 -1.078257e-19 6.735070e-01 6.219517e+00 -9.136354e-19 8.201419e+00 -1.128180e-01 4.473426e-19 8.662388e+00 6.036276e+00 -6.653479e-19 1.985404e-01 2.886224e-02 -1.078257e-19 1.456989e-01 6.077239e+00 -1.029751e-18 8.318149e+00 -6.982535e-02 4.722291e-19
5              2.932083e-01 2.669273e-01 5.144019e-19 1.978331e-01 4.321071e-02 7.212892e-20 -6.916500e-01 1.670668e-01 9.046456e-19 7.870252e-01 5.664980e-02 -4.623727e-19 4.978558e-01 4.308556e-01 -5.614808e-19 1.978331e-01 4.321071e-02 7.212892e-20 -7.512183e-01 3.223025e-01 9.734393e-20 1.051241e+00 6.534244e-02 -7.309537e-19 7.730511e-01 8.856932e-01 -9.679860e-19 1.978331e-01 4.321071e-02 7.212892e-20 -6.855118e-01 8.039865e-01 -4.044795e-19 1.260730e+00 3.849591e-02 -6.356355e-19 8.075274e-01 1.268646e+00 -2.004797e-18 1.978331e-01 4.321071e-02 7.212892e-20 -7.217706e-01 1.184550e+00 -1.159697e-18 1.331465e+00 4.088579e-02 -9.172287e-19 5.099549e-01 1.657500e+00 -2.913427e-18 1.978331e-01 4.321071e-02 7.212892e-20 -1.110341e+00 1.600506e+00 -2.164815e-18 1.422463e+00 1.378298e-02 -8.207412e-19 2.743026e-01 1.878388e+00 -2.472559e-18 1.978331e-01 4.321071e-02 7.212892e-20 -1.439665e+00 1.891890e+00 -2.932113e-18 1.516134e+00 -5.671259e-02 3.874246e-19 6.835585e-02 2.348738e+00 -2.636112e-18 1.978331e-01 4.321071e-02 7.212892e-20 -1.870290e+00 2.371925e+00 -3.247989e-18 1.740813e+00 -6.639862e-02 5.397477e-19 -1.571968e-01 2.936929e+00 -1.527651e-18 1.978331e-01 4.321071e-02 7.212892e-20 -2.398276e+00 2.902203e+00 -2.126628e-18 2.043246e+00 -8.485029e-03 5.268481e-19 -2.914437e-01 3.547806e+00 -6.555111e-19 1.978331e-01 4.321071e-02 7.212892e-20 -2.937686e+00 3.427637e+00 -9.586864e-19 2.448409e+00 7.695776e-02 2.310464e-19 -3.977594e-01 4.189327e+00 -1.441270e-18 1.978331e-01 4.321071e-02 7.212892e-20 -3.438257e+00 3.925808e+00 -2.033670e-18 2.842665e+00 2.203086e-01 5.202712e-19 4.663731e-02 4.760360e+00 -1.338390e-18 1.978331e-01 4.321071e-02 7.212892e-20 -3.506847e+00 4.443334e+00 -2.033670e-18 3.355651e+00 2.738148e-01 6.231511e-19 4.861860e-01 5.104141e+00 -1.441399e-18 1.978331e-01 4.321071e-02 7.212892e-20 -3.506847e+00 4.787116e+00 -2.033670e-18 3.795200e+00 2.738148e-01 5.201425e-19 9.145721e-01 5.348424e+00 -1.441503e-18 1.978331e-01 4.321071e-02 7.212892e-20 -3.506847e+00 5.031398e+00 -2.033670e-18 4.223586e+00 2.738148e-01 5.200390e-19 1.353245e+00 5.525496e+00 -1.441503e-18 1.978331e-01 4.321071e-02 7.212892e-20 -3.506847e+00 5.208470e+00 -2.033670e-18 4.662259e+00 2.738148e-01 5.200390e-19 1.828205e+00 5.588576e+00 -1.441481e-18 1.978331e-01 4.321071e-02 7.212892e-20 -3.506847e+00 5.271551e+00 -2.033670e-18 5.137219e+00 2.738148e-01 5.200608e-19 2.459563e+00 5.372839e+00 -8.402298e-19 1.978331e-01 4.321071e-02 7.212892e-20 -3.399063e+00 5.189309e+00 -1.473668e-18 5.660792e+00 1.403191e-01 5.613092e-19 2.723052e+00 5.072445e+00 -9.267672e-19 1.978331e-01 4.321071e-02 7.212892e-20 -3.450786e+00 4.966259e+00 -1.877990e-18 5.976005e+00 6.297506e-02 8.790938e-19 2.904538e+00 4.696791e+00 -1.542873e-18 1.978331e-01 4.321071e-02 7.212892e-20 -3.573130e+00 4.656209e+00 -2.971067e-18 6.279835e+00 -2.628698e-03 1.356066e-18 3.070949e+00 4.439895e+00 -2.339883e-18 1.978331e-01 4.321071e-02 7.212892e-20 -3.674824e+00 4.439390e+00 -4.073636e-18 6.547939e+00 -4.270594e-02 1.661624e-18 2.853977e+00 4.309837e+00 -2.672872e-18 1.978331e-01 4.321071e-02 7.212892e-20 -3.968508e+00 4.296756e+00 -4.426601e-18 6.624653e+00 -3.012936e-02 1.681600e-18
