# Actuation disk source
# Time              # Uref              # Cp                # Ct                # a                 # T                 # diskDir           
30                  (1.102757577405e+01 2.000708604205e-03 -5.746932870533e-01)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	2.165624398893e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
31                  (1.108348391719e+01 1.645572190940e-03 -6.011571795975e-01)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	2.187638839780e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
32                  (1.114056660807e+01 1.064522848525e-03 -6.275842032249e-01)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	2.210230632138e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
33                  (1.119832466391e+01 4.231137204427e-04 -6.540600186428e-01)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	2.233207837988e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
34                  (1.125708349508e+01 -1.624609983613e-04 -6.809672879066e-01)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	2.256705093317e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
35                  (1.131758896679e+01 -7.212364825836e-04 -7.085480940488e-01)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	2.281029325676e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
36                  (1.138024449952e+01 -1.359193992650e-03 -7.366824433007e-01)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	2.306355341079e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
37                  (1.144487634399e+01 -2.172585144740e-03 -7.649740729608e-01)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	2.332626707997e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
38                  (1.151098439651e+01 -3.170882481095e-03 -7.930502529201e-01)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	2.359652036360e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
39                  (1.157815448131e+01 -4.285604529708e-03 -8.207432480382e-01)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	2.387270954764e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
40                  (1.164631669764e+01 -5.464952755079e-03 -8.480946738178e-01)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	2.415462090438e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
41                  (1.171570404848e+01 -6.709829457499e-03 -8.752643908974e-01)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	2.444329894337e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
42                  (1.178649785917e+01 -8.053759915663e-03 -9.022768859511e-01)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	2.473959568639e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
43                  (1.185854497353e+01 -9.549492692366e-03 -9.289874545093e-01)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	2.504297064538e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
44                  (1.193154233879e+01 -1.122093038783e-02 -9.552060398047e-01)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	2.535223242848e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
45                  (1.200519910932e+01 -1.304184446665e-02 -9.808095526059e-01)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	2.566621152587e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
46                  (1.207932592231e+01 -1.496796018203e-02 -1.005763315095e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	2.598414514149e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
47                  (1.215388145948e+01 -1.698514291235e-02 -1.030145369679e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	2.630589164573e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
48                  (1.222887277050e+01 -1.910969792330e-02 -1.054026000292e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	2.663151589677e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
49                  (1.230423447965e+01 -2.135291746761e-02 -1.077389250040e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	2.696076631195e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
50                  (1.237978550521e+01 -2.373284020001e-02 -1.100170047752e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	2.729287427414e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
51                  (1.245532945767e+01 -2.624903878070e-02 -1.122320042591e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	2.762698384193e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
52                  (1.253070666285e+01 -2.887595538884e-02 -1.143822819124e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	2.796238181115e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
53                  (1.260582604464e+01 -3.159023114952e-02 -1.164701407214e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	2.829864583935e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
54                  (1.268065930641e+01 -3.438918007504e-02 -1.185013910916e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	2.863562743263e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
55                  (1.275516171014e+01 -3.727678572805e-02 -1.204788986562e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	2.897310046958e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
56                  (1.282923201155e+01 -4.025472433215e-02 -1.224012769127e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	2.931057599038e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
57                  (1.290277839975e+01 -4.332513289582e-02 -1.242669074732e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	2.964759787490e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
58                  (1.297571437302e+01 -4.647776087744e-02 -1.260753579505e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	2.998372518144e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
59                  (1.304796309490e+01 -4.969677017922e-02 -1.278270246104e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.031855326013e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
60                  (1.311948521425e+01 -5.297634027669e-02 -1.295245154910e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.065184517958e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
61                  (1.319025878918e+01 -5.631506584918e-02 -1.311706166018e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.098344233029e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
62                  (1.326051967976e+01 -5.974144712597e-02 -1.327724250304e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.131440205223e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
63                  (1.333005401017e+01 -6.321840181786e-02 -1.343235059512e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.164367042599e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
64                  (1.339877109142e+01 -6.674277821198e-02 -1.358223896373e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.197076068319e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
65                  (1.346664296766e+01 -7.030985508950e-02 -1.372700032842e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.229547873135e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
66                  (1.353364186904e+01 -7.391191749126e-02 -1.386681919168e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.261762941817e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
67                  (1.359975515219e+01 -7.754661013019e-02 -1.400193774614e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.293708900714e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
68                  (1.366477403958e+01 -8.119076793623e-02 -1.413219551336e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.325277882213e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
69                  (1.372877583715e+01 -8.486071384040e-02 -1.425801918726e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.356500083671e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
70                  (1.379515358616e+01 -8.855192441123e-02 -1.437927542622e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.389035471698e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
71                  (1.386010560841e+01 -9.227048504578e-02 -1.449576883856e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.421023939961e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
72                  (1.392375968489e+01 -9.601373297743e-02 -1.460775407433e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.452518962301e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
73                  (1.398633697826e+01 -9.976119494274e-02 -1.471544544221e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.483621881342e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
74                  (1.404793172995e+01 -1.034998628772e-01 -1.481902793015e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.514372649928e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
75                  (1.410847745104e+01 -1.072302499797e-01 -1.491866676671e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.544731391014e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
76                  (1.416785767106e+01 -1.109588665071e-01 -1.501446529830e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.574632545519e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
77                  (1.422601838090e+01 -1.146876865205e-01 -1.510642952658e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.604041353043e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
78                  (1.428298812593e+01 -1.184104991930e-01 -1.519450163838e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.632964756347e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
79                  (1.433882922713e+01 -1.221171777259e-01 -1.527864750658e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.661427333084e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
80                  (1.439358410304e+01 -1.257999751896e-01 -1.535894037447e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.689444094957e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
81                  (1.444725673101e+01 -1.294566917070e-01 -1.543555313888e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.717010733540e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
82                  (1.449982753542e+01 -1.330885682985e-01 -1.550866780050e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.744110932683e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
83                  (1.455127808241e+01 -1.366957244242e-01 -1.557839041307e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.770728949557e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
84                  (1.460160864401e+01 -1.402750318936e-01 -1.564473589531e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.796858767033e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
85                  (1.465085006107e+01 -1.438187091784e-01 -1.571075303846e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.822510455200e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
86                  (1.469904344890e+01 -1.473185228642e-01 -1.577290495090e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.847699808695e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
87                  (1.474618157436e+01 -1.507734800314e-01 -1.583136218257e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.872417631812e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
88                  (1.479223864543e+01 -1.541871222775e-01 -1.588637736159e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.896645020962e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
89                  (1.483722202599e+01 -1.577393724261e-01 -1.593823650145e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.920380547534e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
90                  (1.488117044730e+01 -1.612261580497e-01 -1.598726285081e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.943639579072e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
91                  (1.492409442688e+01 -1.646424048821e-01 -1.603340738792e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.966422846072e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
92                  (1.496599226868e+01 -1.679930156880e-01 -1.607642521358e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	3.988724745946e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
93                  (1.500686595376e+01 -1.712847257770e-01 -1.611611588142e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	4.010541743777e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
94                  (1.504672857658e+01 -1.745180452188e-01 -1.615248655492e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	4.031876384198e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
95                  (1.508560210829e+01 -1.776867724347e-01 -1.618575967126e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	4.052736165842e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
96                  (1.512350805557e+01 -1.807830989164e-01 -1.621623928316e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	4.073128564922e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
97                  (1.516046076542e+01 -1.838031292727e-01 -1.624414800714e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	4.093057409343e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
98                  (1.519646938222e+01 -1.867478440445e-01 -1.626955345168e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	4.112523884727e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
99                  (1.523154547242e+01 -1.896198384455e-01 -1.629241302204e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	4.131530633409e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
100                 (1.526570819289e+01 -1.924198082389e-01 -1.631268671905e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	4.150084576235e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
101                 (1.529898027043e+01 -1.951454678147e-01 -1.633042604628e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	4.168194762932e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
102                 (1.533137950152e+01 -1.977932932355e-01 -1.634577566966e+00)	3.860000000000e-01	5.800000000000e-01	3.344827586207e-01	4.185867744962e+03	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
